Year,Style,Medal,Producer,Region,Product,Points,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2023,Premium Sparkling Cider,🥇 Gold,L'Aubinière,France,Cidre Cuvée Déferlante Signature Barrique 2022,91.5,Active,"<a href=""https://www.laubiniere.fr/"">Website</a>","<a href=""https://www.facebook.com/laubiniere/"">Facebook</a>","<a href=""https://www.instagram.com/laubiniere/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3202157626582316196"">Google</a>",,,"<a href=""https://untappd.com/w/l-aubiniere/531046"">Untappd</a>"
2023,Premium Sparkling Cider,🥇 Gold,Sidra Fran,Asturias,Ramos del Valle,91.3,Active,"<a href=""https://sidrafran.es/"">Website</a>",,"<a href=""https://www.instagram.com/sidrafran1918/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15672106953833908893"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g2437300-d7244547"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidra-fran/85954"">Untappd</a>"
2023,Premium Sparkling Cider,🥇 Gold,Sidra Niebla,Canary Islands,Sidra Niebla Etiqueta Roja,91.1,Active,"<a href=""https://www.sidrasdecanarias.com/"">Website</a>",,"<a href=""https://www.instagram.com/sidras_niebla/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16349686505723006702"">Google</a>",,,
2023,Premium Sparkling Cider,🥇 Gold,Sidra El Gaitero,Asturias,Gaitero Etiqueta Negra,91,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2023,Premium Sparkling Cider,🥇 Gold,Mooma,Catalonia,Sidra Ancestral Reserva 75cl,90.7,Active,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Sidra Niebla,Canary Islands,Sidra Niebla Etiqueta Negra,88.3,Active,"<a href=""https://www.sidrasdecanarias.com/"">Website</a>",,"<a href=""https://www.instagram.com/sidras_niebla/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16349686505723006702"">Google</a>",,,
2023,Premium Sparkling Cider,🥈 Silver,Bizio,Basque Country,Zelaia,87.2,Active,,"<a href=""https://www.facebook.com/bizio.eus/"">Facebook</a>","<a href=""https://www.instagram.com/bizio.eus/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10634023042683294263"">Google</a>",,,"<a href=""https://untappd.com/w/bizio/517614"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Petritegi,Basque Country,Petritegi 1526 Reserva,87.2,Active,"<a href=""https://www.petritegi.com/"">Website</a>","<a href=""https://www.facebook.com/Petritegi/"">Facebook</a>","<a href=""https://www.instagram.com/petritegi"">Instagram</a>","<a href=""https://maps.google.com/?cid=16425101977693923721"">Google</a>","<a href=""https://www.yelp.com/biz/petritegi-astigarraga"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d2266030"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/51639"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Sidra Riestra,Asturias,Guzman Riestra,86.7,Active,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Mooma,Catalonia,Sidra Ancestral Criança 75cl,86.5,Active,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Floribunda,Italy,Rosé Cider,85.2,Active,"<a href=""https://www.floribunda.it/"">Website</a>",,"<a href=""https://www.instagram.com/floribundacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14548393953505771229"">Google</a>",,,"<a href=""https://untappd.com/w/floribunda/333615"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,L'Aubinière,France,Cidre Cuvée Automne 2021,85.1,Active,"<a href=""https://www.laubiniere.fr/"">Website</a>","<a href=""https://www.facebook.com/laubiniere/"">Facebook</a>","<a href=""https://www.instagram.com/laubiniere/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3202157626582316196"">Google</a>",,,"<a href=""https://untappd.com/w/l-aubiniere/531046"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Sidra Alfa,Portugal,Espumante Alfa,84.7,Active,"<a href=""https://sidraalfa.pt/"">Website</a>","<a href=""https://www.facebook.com/Sidralfa1/"">Facebook</a>","<a href=""https://www.instagram.com/sidra_alfa/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/sidra-alfa/545661"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Sidra Viuda de Angelón,Asturias,Prau Monga Sidra Natural Espumosa,81.3,Active,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Floribunda,Italy,Apfel Cider Alla Mela,80.9,Active,"<a href=""https://www.floribunda.it/"">Website</a>",,"<a href=""https://www.instagram.com/floribundacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14548393953505771229"">Google</a>",,,"<a href=""https://untappd.com/w/floribunda/333615"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Weidmann & Groh,Germany,Grohsecco,80.9,Active,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Sidra Trabanco,Asturias,Poma Áurea,80.4,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2023,Premium Sparkling Cider,🥈 Silver,Sidra El Gaitero,Asturias,"Valle, Ballina y Fernandez",80,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Apfelweinkontor,Germany,"German Cider 0,33",77.7,Active,"<a href=""https://www.apfelweinkontor.com/"">Website</a>","<a href=""https://www.facebook.com/Apfelweinkontor"">Facebook</a>","<a href=""https://www.instagram.com/apfelweinkontor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=599143855742456461"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g187337-d6922559"">TripAdvisor</a>","<a href=""https://untappd.com/w/apfelweinkontor-frankfurt/468433"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Angry Orchard,United States,Laatzomer,76.8,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Sidra Somarroza,Cantabria,Espumosa Seca Somarroza,75.7,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Sidra La Naveta,Asturias,La Naveta Brut,74.3,Active,"<a href=""https://lanaveta.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063497946147"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=18265458060195810621"">Google</a>",,,"<a href=""https://untappd.com/w/la-naveta/288596"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Cydrownia Zywer,Poland,Crocels 2022,72.9,Active,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Cydrownia Zywer,Poland,Brus 2022,72.5,Active,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Sidra La Naveta,Asturias,La Naveta Roxa,72.3,Active,"<a href=""https://lanaveta.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063497946147"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=18265458060195810621"">Google</a>",,,"<a href=""https://untappd.com/w/la-naveta/288596"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Nua Cider,Portugal,Nua #2 - Pet Nat Cider,71.8,Active,"<a href=""https://www.nuacider.com/"">Website</a>","<a href=""https://www.facebook.com/cidernua/"">Facebook</a>","<a href=""https://www.instagram.com/CiderNua"">Instagram</a>",,,,"<a href=""https://untappd.com/w/nua-cider/462924"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Sidra Somarroza,Cantabria,Rubí de Somarroza,71.7,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Weidmann & Groh,Germany,Dicke Berta Pet Nat,71,Active,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Sidra Trabanco,Asturias,Lagar de Camín Brut Premium,71,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Zapiain,Basque Country,Zapiain Aparduna 2019,71,Active,"<a href=""https://zapiain.eus/"">Website</a>","<a href=""https://www.facebook.com/zapiainsagardoa"">Facebook</a>","<a href=""https://www.instagram.com/zapiainsagardoa/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16982677267877188990"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d3806229"">TripAdvisor</a>","<a href=""https://untappd.com/ZapiainSagardoa"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Cider Bohemia,Czechia,Cider Bohemia,70.8,Active,"<a href=""https://ciderbohemia.cz/"">Website</a>",,"<a href=""https://www.instagram.com/ciderbohemia/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7807386085617641275"">Google</a>",,,"<a href=""https://untappd.com/w/cider-bohemia/314477"">Untappd</a>"
2023,Premium Sparkling Cider,🥉 Bronze,Sidra Somarroza,Cantabria,Sidra Espumosa Dulce Somarroza,70.7,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2023,Perry,🥇 Gold,Seppelbauer,Austria,Speckbirnen Most,94.5,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥇 Gold,Seppelbauer,Austria,Birnen Cider,94.1,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥇 Gold,Seppelbauer,Austria,Baronmost,93.5,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥇 Gold,Seppelbauer,Austria,Baroncider Birne,92.8,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥇 Gold,Seppelbauer,Austria,Brous Mostviertler Birnenmost,92.1,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥇 Gold,Seppelbauer,Austria,Grünpichelbirnen Most,92,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥈 Silver,Mostbauernhof Distelberger,Austria,Baronmost,86.5,Active,"<a href=""http://www.distelberger.at/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11354772379381960347"">Google</a>",,,
2023,Perry,🥈 Silver,Mostheuriger Hansbauer,Austria,Speckbirne,86.1,Active,"<a href=""https://www.hansbauer.at/"">Website</a>",,"<a href=""https://www.instagram.com/mostheuriger_hansbauer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17616529891212169565"">Google</a>",,,
2023,Perry,🥈 Silver,Lieglhof Familie Zarl,Austria,Landlbirnenmost,85,Active,"<a href=""https://www.lieglhof.com/"">Website</a>","<a href=""https://www.facebook.com/gutesvomlieglhof/"">Facebook</a>","<a href=""https://www.instagram.com/lieglhof/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9123177938973924997"">Google</a>",,,
2023,Perry,🥈 Silver,Seppelbauer,Austria,"Preh, Mostviertler Birnenmost",84.7,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥈 Silver,Mr. Plūme,Latvia,Perry 2021,83.3,Active,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2023,Perry,🥈 Silver,Seppelbauer,Austria,Baronfrizzante,83.2,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
2023,Perry,🥈 Silver,Killahora Orchards,Ireland,Fine Perry 2022,81.6,Active,"<a href=""https://www.killahoraorchards.ie/"">Website</a>","<a href=""https://www.facebook.com/killahora/"">Facebook</a>","<a href=""https://www.instagram.com/killahora/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/killahora-orchards/437436"">Untappd</a>"
