Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2020,Sweet Sparkling Cider,Cider Sekt,Cidertalk Bitter-Sweet,🏆 Premium,Active,Czechia,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2020,Sweet Sparkling Cider,Jörg Geiger,Schwabischer Cider Mild,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2020,Sweet Sparkling Cider,Sidra Viuda de Angelón,Pomar,🥈 Silver,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2020,Sweet Sparkling Cider,Mooma,Sidra Gold,🥉 Bronze,Active,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2020,Dry Carbonated Cider,Cidre Mauret,Le Rafraîchissant,🏆 Premium,Active,France,"<a href=""https://www.cidremauret.fr/"">Website</a>","<a href=""https://www.facebook.com/cidremauret"">Facebook</a>","<a href=""https://www.instagram.com/cidre_mauret/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4442731802315342242"">Google</a>",,"<a href=""https://untappd.com/w/cidre-mauret/303234"">Untappd</a>"
2020,Dry Carbonated Cider,Cidérka,Zvonek,🥈 Silver,Active,Czechia,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
2020,Dry Carbonated Cider,Sidra Riestra,Funky Style Cider,🥈 Silver,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2020,Dry Carbonated Cider,Rossbach Cider,Apple Cider,🥉 Bronze,Inactive,Czechia,,,,,,
2020,Dry Carbonated Cider,Urban Farm Fermentory,Super Dry,🥉 Bronze,Inactive,United States,,,,,,
2020,Semi-Dry Carbonated Cider,Cidre Mauret,Extra Bio 6.6%,🏆 Premium,Active,France,"<a href=""https://www.cidremauret.fr/"">Website</a>","<a href=""https://www.facebook.com/cidremauret"">Facebook</a>","<a href=""https://www.instagram.com/cidre_mauret/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4442731802315342242"">Google</a>",,"<a href=""https://untappd.com/w/cidre-mauret/303234"">Untappd</a>"
2020,Semi-Dry Carbonated Cider,Cidérka,Kajka Semidulce,🥇 Gold,Active,Czechia,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
2020,Semi-Dry Carbonated Cider,Mooma,Gasificada 1/3,🥈 Silver,Active,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2020,Semi-Dry Carbonated Cider,Pica Pica,Apfel Birne,🥈 Silver,Active,Germany,"<a href=""https://pica-pica.de/"">Website</a>",,"<a href=""https://www.instagram.com/picapica_cider"">Instagram</a>",,,
2020,Semi-Dry Carbonated Cider,Ramborn Cider Co.,Original,🥈 Silver,Active,Luxembourg,"<a href=""https://www.ramborn.com/"">Website</a>","<a href=""https://www.facebook.com/RambornUS/"">Facebook</a>","<a href=""https://www.instagram.com/rambornciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16691194016355154342"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g206525-d12591209"">TripAdvisor</a>","<a href=""https://untappd.com/Ramborn"">Untappd</a>"
2020,Semi-Dry Carbonated Cider,Kolowratovy Sady,Sascha Kolowrat,🥈 Silver,Active,Czechia,"<a href=""https://kolowratovysady.cz/"">Website</a>","<a href=""https://www.facebook.com/kolowratovysady"">Facebook</a>","<a href=""https://www.instagram.com/kolowratovysady"">Instagram</a>","<a href=""https://maps.google.com/?cid=9866057086722481963"">Google</a>",,"<a href=""https://untappd.com/Kolowratovysady"">Untappd</a>"
2020,Semi-Dry Carbonated Cider,Cider Magnetic Apple,"Original 0,33",🥉 Bronze,Active,Czechia,"<a href=""http://magneticapple.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderma"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1709461893430543805"">Google</a>",,"<a href=""https://untappd.com/w/polabsky-most/97586"">Untappd</a>"
2020,Semi-Dry Carbonated Cider,Pica Pica,Satter Apfel,🥉 Bronze,Active,Germany,"<a href=""https://pica-pica.de/"">Website</a>",,"<a href=""https://www.instagram.com/picapica_cider"">Instagram</a>",,,
2020,Sweet Carbonated Cider,Sidra Posma,Sweet Cider 1/3,🏆 Premium,Active,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100063717535205"">Facebook</a>",,,,"<a href=""https://untappd.com/w/posma/512334"">Untappd</a>"
2020,Flavored Cider,Cidre Mauret,Elderflower 4.9%,🏆 Premium,Active,France,"<a href=""https://www.cidremauret.fr/"">Website</a>","<a href=""https://www.facebook.com/cidremauret"">Facebook</a>","<a href=""https://www.instagram.com/cidre_mauret/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4442731802315342242"">Google</a>",,"<a href=""https://untappd.com/w/cidre-mauret/303234"">Untappd</a>"
2020,Flavored Cider,Bacha! Cidre,Fichte 18,🥈 Silver,Active,Czechia,"<a href=""http://cidrebach.cz/"">Website</a>","<a href=""https://www.facebook.com/bachacidre/"">Facebook</a>","<a href=""https://www.instagram.com/bachacidre"">Instagram</a>","<a href=""https://maps.google.com/?cid=11982087198368302725"">Google</a>",,"<a href=""https://untappd.com/BACHAcidre"">Untappd</a>"
2020,Flavored Cider,Colemans Cider Company,Elderflower,🥈 Silver,Inactive,England,,,,,,
2020,Flavored Cider,Cydr Chyliczki,Chmielony Sad,🥈 Silver,Active,Poland,"<a href=""https://cydrchyliczki.pl/"">Website</a>","<a href=""https://www.facebook.com/cydrchyliczki/"">Facebook</a>","<a href=""https://www.instagram.com/cydrchyliczki/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-chyliczki/271740"">Untappd</a>"
2020,Flavored Cider,Eva Group,Peach,🥈 Silver,Active,Basque Country,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
2020,Flavored Cider,Eva Group,Lemon,🥈 Silver,Active,Basque Country,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
2020,Flavored Cider,Cider Magnetic Apple,"Visnovy 0,33 Sabores",🥈 Silver,Active,Czechia,"<a href=""http://magneticapple.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderma"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1709461893430543805"">Google</a>",,"<a href=""https://untappd.com/w/polabsky-most/97586"">Untappd</a>"
2020,Flavored Cider,Cider Magnetic Apple,"Chmeleny 0,33 Lúpulo",🥈 Silver,Active,Czechia,"<a href=""http://magneticapple.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderma"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1709461893430543805"">Google</a>",,"<a href=""https://untappd.com/w/polabsky-most/97586"">Untappd</a>"
2020,Flavored Cider,Pica Pica,Apfel Quitte,🥈 Silver,Active,Germany,"<a href=""https://pica-pica.de/"">Website</a>",,"<a href=""https://www.instagram.com/picapica_cider"">Instagram</a>",,,
2020,Flavored Cider,První Prajzské,Melasa,🥈 Silver,Active,Czechia,"<a href=""https://prvni-prajzske.webnode.cz/"">Website</a>","<a href=""https://www.facebook.com/prvniprajzske/"">Facebook</a>",,,,"<a href=""https://untappd.com/w/ciderie-prvni-prajzske/440469"">Untappd</a>"
2020,Flavored Cider,Ramborn Cider Co.,Cascade,🥈 Silver,Active,Luxembourg,"<a href=""https://www.ramborn.com/"">Website</a>","<a href=""https://www.facebook.com/RambornUS/"">Facebook</a>","<a href=""https://www.instagram.com/rambornciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16691194016355154342"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g206525-d12591209"">TripAdvisor</a>","<a href=""https://untappd.com/Ramborn"">Untappd</a>"
2020,Flavored Cider,Tre Rii,Amabile,🥈 Silver,Active,Italy,"<a href=""https://www.agricolatrerii.it/"">Website</a>","<a href=""https://www.facebook.com/AgricolaTreRii/"">Facebook</a>","<a href=""https://www.instagram.com/agricolatrerii/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16891167557912713232"">Google</a>","<a href=""https://www.tripadvisor.com/Hotel_Review-g1930460-d15521245"">TripAdvisor</a>","<a href=""https://untappd.com/w/azienda-agricola-tre-rii/368277"">Untappd</a>"
2020,Flavored Cider,Urban Farm Fermentory,Seaweed Cidah,🥈 Silver,Inactive,United States,,,,,,
2020,Flavored Cider,Sidra Viuda de Angelón,Llimón,🥈 Silver,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2020,Flavored Cider,Elegast Cidery,Plum Cider,🥉 Bronze,Active,Netherlands,"<a href=""https://elegastcider.nl/"">Website</a>","<a href=""https://www.facebook.com/elegastcidery/"">Facebook</a>","<a href=""https://www.instagram.com/elegast_cidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5936408747857287023"">Google</a>",,"<a href=""https://untappd.com/ElegastCidery"">Untappd</a>"
2020,Flavored Cider,Eva Group,Strawberry,🥉 Bronze,Active,Basque Country,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
2020,Flavored Cider,Kuartango,Callabocas,🥉 Bronze,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2020,Flavored Cider,Kuartango,Sagartxo,🥉 Bronze,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2020,Flavored Cider,Sidra Panizales,Nea – Sidra Especiada,🥉 Bronze,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2020,Most Original Cider,Pedro El Duque,Vermut,🏆 Premium,Inactive,Asturias,,,,,,
2020,Aperitif Cider,Sidra Panizales,Viesk,🏆 Premium,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2020,Aperitif Cider,Jörg Geiger,Holz Apfel,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2020,Ice Cider,Sidra Panizales,Xelu,🏆 Premium,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2020,Ice Cider,Cydr Chyliczki,Lodowy 2017,🥇 Gold,Active,Poland,"<a href=""https://cydrchyliczki.pl/"">Website</a>","<a href=""https://www.facebook.com/cydrchyliczki/"">Facebook</a>","<a href=""https://www.instagram.com/cydrchyliczki/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-chyliczki/271740"">Untappd</a>"
2020,Ice Cider,Jörg Geiger,Eis Apfel,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2020,Ice Cider,Cydr Jabłkowy,"Cydr Jablkovy Lodovy 0,35l",🥇 Gold,Inactive,Poland,,,,,,
2020,Ice Cider,Sidra Cortina,Sidra de Xelu,🥈 Silver,Active,Asturias,"<a href=""https://www.sidracortina.com/"">Website</a>","<a href=""https://www.facebook.com/sidracortina/"">Facebook</a>","<a href=""https://instagram.com/sidracortina"">Instagram</a>","<a href=""https://maps.google.com/?cid=14248814769091122504"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g19842666-d985244"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidra-cortina-coro/50162"">Untappd</a>"
2020,Ice Cider,Cydr Chyliczki,Lodowa Gruszka,🥈 Silver,Active,Poland,"<a href=""https://cydrchyliczki.pl/"">Website</a>","<a href=""https://www.facebook.com/cydrchyliczki/"">Facebook</a>","<a href=""https://www.instagram.com/cydrchyliczki/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-chyliczki/271740"">Untappd</a>"
2020,Ice Cider,Cydr Chyliczki,Lodowa Becka,🥈 Silver,Active,Poland,"<a href=""https://cydrchyliczki.pl/"">Website</a>","<a href=""https://www.facebook.com/cydrchyliczki/"">Facebook</a>","<a href=""https://www.instagram.com/cydrchyliczki/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-chyliczki/271740"">Untappd</a>"
2020,Ice Cider,Oiharte,Sidra de Hielo,🥈 Silver,Active,Basque Country,"<a href=""https://oiharte.com/"">Website</a>","<a href=""https://www.facebook.com/CasaRuralSidreriaOiharte"">Facebook</a>","<a href=""https://www.instagram.com/oiharte/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7283611563965022999"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1235389-d2470675"">TripAdvisor</a>","<a href=""https://untappd.com/w/oiharte-sagardotegia/351344"">Untappd</a>"
2020,Ice Cider,Rossbach Cider,Ice Cider Borůvky,🥈 Silver,Inactive,Czechia,,,,,,
2020,Ice Cider,Tori Siidritalu,Ice Cuvée,🥈 Silver,Active,Estonia,"<a href=""https://siidritalu.ee/"">Website</a>","<a href=""https://www.facebook.com/Torisiidritalu"">Facebook</a>","<a href=""https://www.instagram.com/tori_siidritalu/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12573071235401057897"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g3296605-d9835124"">TripAdvisor</a>","<a href=""https://untappd.com/w/tori-joesuu-siidri-ja-veinitalu/256691"">Untappd</a>"
2020,Ice Cider,Llagares Valverán,20 Manzanas,🥈 Silver,Active,Asturias,"<a href=""https://llagaresvalveran.com/"">Website</a>","<a href=""https://www.facebook.com/masaveubodegas/"">Facebook</a>","<a href=""https://www.instagram.com/masaveubodegas/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10125751207643631112"">Google</a>",,"<a href=""https://untappd.com/w/valveran/55774"">Untappd</a>"
2020,Ice Cider,Cydr Jabłkowy,"Pirum Ice Perry 0,35l",🥈 Silver,Inactive,Poland,,,,,,
2020,Ice Cider,Cydr Chyliczki,Sweet Oak 2018,🥉 Bronze,Active,Poland,"<a href=""https://cydrchyliczki.pl/"">Website</a>","<a href=""https://www.facebook.com/cydrchyliczki/"">Facebook</a>","<a href=""https://www.instagram.com/cydrchyliczki/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-chyliczki/271740"">Untappd</a>"
