Year,Class,Medalist,Product,Award,Score,Status,Region,Country,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2023,Lighter Strength Cider or Perry,St Ronan's Cider,Apple and Pear Mid,🥉 Bronze,77.5,Active,Victoria,Australia,"<a href=""https://stronanscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/StRonansCider"">Facebook</a>","<a href=""https://www.instagram.com/st_ronans_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1347860416011573691"">Google</a>",,,"<a href=""https://untappd.com/StRonansCider"">Untappd</a>"
2023,Cider or Perry with Botanicals,DV Cider House,Roadknight,🥇 Gold,93,Active,Victoria,Australia,"<a href=""https://dvcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/darraweitvalleycider/"">Facebook</a>","<a href=""https://www.instagram.com/dvcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9100243841087380471"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g27087874-d21406538"">TripAdvisor</a>","<a href=""https://untappd.com/DarraweitValleyCider"">Untappd</a>"
2023,Cider or Perry with Botanicals,Spreyton Cider Co.,Spiced Pear Cider,🥈 Silver,88,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
2023,Cider or Perry with Botanicals,Crafty Cider,Ole Ginger,🥈 Silver,86,Active,New South Wales,Australia,"<a href=""https://www.craftycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/craftyciderbatlow"">Facebook</a>","<a href=""https://www.instagram.com/craftyciderbatlow/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15536909893508302345"">Google</a>",,,"<a href=""https://untappd.com/w/crafty-cider/460789"">Untappd</a>"
2023,Cider or Perry with Botanicals,DV Cider House,Hop Drop,🥉 Bronze,82,Active,Victoria,Australia,"<a href=""https://dvcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/darraweitvalleycider/"">Facebook</a>","<a href=""https://www.instagram.com/dvcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9100243841087380471"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g27087874-d21406538"">TripAdvisor</a>","<a href=""https://untappd.com/DarraweitValleyCider"">Untappd</a>"
2023,Cider or Perry with Botanicals,Monkey Rock Winery & Cider,Hawaiian Dayz Cider,🥉 Bronze,80.5,Active,Western Australia,Australia,"<a href=""https://www.monkeyrockwinery.com.au/"">Website</a>","<a href=""https://www.facebook.com/monkeyrockwinerydenmarkWA"">Facebook</a>","<a href=""https://www.instagram.com/monkeyrockwineryandcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4216191327395483874"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g488338-d18942597"">TripAdvisor</a>","<a href=""https://untappd.com/w/monkey-rock-cider/488303"">Untappd</a>"
2023,Cider or Perry with Botanicals,Flying Brick Cider,Spiced Cider,🥉 Bronze,80,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
2023,Cider or Perry with Botanicals,Lenswood Cider Co.,Apple/Ginger Cider,🥉 Bronze,79.5,Active,South Australia,Australia,"<a href=""https://www.lenswoodciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/lenswoodciderco"">Facebook</a>","<a href=""https://www.instagram.com/lenswoodciderco/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/lenswood-cider-co/472218"">Untappd</a>"
2023,Cider or Perry with Botanicals,Henry Street Brewhouse,Lady Of The Lake,🥉 Bronze,78.5,Inactive,Victoria,Australia,,,,,,,
2023,Cider or Perry with Botanicals,Spreyton Cider Co.,Bitter Cider,🥉 Bronze,77.5,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
2023,Cider or Perry with Botanicals,The Cidery,Love Child - Ginger Cider,🥉 Bronze,77.5,Active,Western Australia,Australia,"<a href=""https://www.thecidery.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheCideryBridgetown"">Facebook</a>","<a href=""https://www.instagram.com/thecidery_/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5365209465918520059"">Google</a>","<a href=""https://www.yelp.com/biz/the-cidery-bridgetown"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g488330-d3385747"">TripAdvisor</a>","<a href=""https://untappd.com/BlackwoodValleyBrewingCompany"">Untappd</a>"
2023,Wood Aged Cider or Perry,Willie Smith's,Brandy Barrel Aged Apple Cider,🥈 Silver,89,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2023,Wood Aged Cider or Perry,Hillbilly Cider,Barrel Aged Vintage,🥈 Silver,85,Active,New South Wales,Australia,"<a href=""https://hillbillycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HillbillyCider/"">Facebook</a>","<a href=""https://www.instagram.com/hillbillycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=904695025997043027"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d12290596"">TripAdvisor</a>","<a href=""https://untappd.com/w/hillbilly-harvest-co/44163"">Untappd</a>"
2023,Wood Aged Cider or Perry,Funk Cider,Sweet Oaked Cider,🥉 Bronze,82,Active,Western Australia,Australia,"<a href=""https://funkdrinks.co/"">Website</a>","<a href=""https://www.facebook.com/funkdrinksco"">Facebook</a>","<a href=""https://www.instagram.com/funkdrinksco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12976653066917509642"">Google</a>",,,"<a href=""https://untappd.com/FunkCider"">Untappd</a>"
2023,Wood Aged Cider or Perry,Hillbilly Cider,Vintage Apple,🥉 Bronze,82,Active,New South Wales,Australia,"<a href=""https://hillbillycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HillbillyCider/"">Facebook</a>","<a href=""https://www.instagram.com/hillbillycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=904695025997043027"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d12290596"">TripAdvisor</a>","<a href=""https://untappd.com/w/hillbilly-harvest-co/44163"">Untappd</a>"
2023,Wood Aged Cider or Perry,Sydney Brewery,Organic Oaked Cider,🥉 Bronze,78,Active,New South Wales,Australia,"<a href=""https://sydneybrewery.com/"">Website</a>","<a href=""https://www.facebook.com/SydneyBrewery/"">Facebook</a>","<a href=""https://www.instagram.com/sydneybrewery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6674617705014025022"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g23197656-d15602287"">TripAdvisor</a>","<a href=""https://untappd.com/SydneyBrewhouse"">Untappd</a>"
2023,Pommeau,Carmel Cider Co.,Mistelle,🥈 Silver,90,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
2023,Pommeau,Willie Smith's,Pommeau,🥈 Silver,88,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2023,Pommeau,Small Acres Cyder,Pommeau Apple Mistelle 2021,🥈 Silver,85,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
2023,Eau de Vie (Apple or Pear Spirit),St Andrews Beach Brewery,Home Track Apple Vodka,🥈 Silver,88,Active,Victoria,Australia,"<a href=""https://standrewsbeachbrewery.com.au/"">Website</a>","<a href=""https://www.facebook.com/sab.brewery/"">Facebook</a>","<a href=""https://www.instagram.com/sab.brewery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3674219969181670288"">Google</a>","<a href=""https://www.yelp.com/biz/st-andrews-beach-brewery-fingal"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1800212-d13141758"">TripAdvisor</a>","<a href=""https://untappd.com/StAndrewsBeachBrewery"">Untappd</a>"
2023,Eau de Vie (Apple or Pear Spirit),Willie Smith's,Apple Spirit,🥉 Bronze,80,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2023,Eau de Vie (Apple or Pear Spirit),Lenswood Cider Co.,She’ll be Apples,🥉 Bronze,78,Active,South Australia,Australia,"<a href=""https://www.lenswoodciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/lenswoodciderco"">Facebook</a>","<a href=""https://www.instagram.com/lenswoodciderco/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/lenswood-cider-co/472218"">Untappd</a>"
2023,Aged Apple or Pear Spirit,Carmel Cider Co.,Apple Brandy,🥇 Gold,93,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
2023,Aged Apple or Pear Spirit,Willie Smith's,Apple Brandy,🥈 Silver,86.5,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2023,Aged Apple or Pear Spirit,Lobo Cider,Apple Brandy - Lobodos,🥉 Bronze,83,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
2023,Aged Apple or Pear Spirit,Gurneys Cider,7yr Apple Brandy,🥉 Bronze,81,Active,Victoria,Australia,"<a href=""https://gurneyscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/gurneyscider"">Facebook</a>","<a href=""https://www.instagram.com/gurneyscidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17296225831182939561"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g552172-d15180819"">TripAdvisor</a>","<a href=""https://untappd.com/GurneysCider"">Untappd</a>"
2023,Aged Apple or Pear Spirit,Manjimup Cider Co.,Fine Apple Brandy,🥉 Bronze,81,Active,Western Australia,Australia,,"<a href=""https://www.facebook.com/giantscider/"">Facebook</a>",,,,,"<a href=""https://untappd.com/w/manjimup-cider-co/422781"">Untappd</a>"
2024,New World Cider - Dry,Incy Wincy Cyder,Huntsman 2019,🥇 Gold,94,Active,New South Wales,Australia,"<a href=""https://www.incywincycyder.com/"">Website</a>","<a href=""https://www.facebook.com/incywincycyder/"">Facebook</a>","<a href=""https://www.instagram.com/incywincycyder_orange"">Instagram</a>",,,,"<a href=""https://untappd.com/w/incy-wincy-cyder/413318"">Untappd</a>"
2024,New World Cider - Dry,Bilpin Cider,Bilpin Archibald High N Dry,🥇 Gold,92.5,Active,New South Wales,Australia,"<a href=""https://bilpincider.com/"">Website</a>","<a href=""https://www.facebook.com/bilpincider"">Facebook</a>","<a href=""https://www.instagram.com/bilpincider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1982319036704250930"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d10065632"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/18734"">Untappd</a>"
2024,New World Cider - Dry,Funk Drinks Co.,Juicy Cider,🥈 Silver,90,Active,Western Australia,Australia,"<a href=""https://funkdrinks.co/"">Website</a>","<a href=""https://www.facebook.com/funkdrinksco"">Facebook</a>","<a href=""https://www.instagram.com/funkdrinksco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12976653066917509642"">Google</a>",,,"<a href=""https://untappd.com/FunkCider"">Untappd</a>"
2024,New World Cider - Dry,3 Sons Cider,Not Quite Pink Lady,🥈 Silver,85.5,Active,Australian Capital Territory,Australia,"<a href=""http://www.3sonscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/3SonsCider/"">Facebook</a>","<a href=""https://www.instagram.com/3sonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16285596579467432961"">Google</a>",,,"<a href=""https://untappd.com/3sonscider"">Untappd</a>"
2024,New World Cider - Dry,Willie Smith's,Bone Dry Apple Cider,🥉 Bronze,82.5,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2024,New World Cider - Dry,Incy Wincy Cyder,Huntsman 2020,🥉 Bronze,82,Active,New South Wales,Australia,"<a href=""https://www.incywincycyder.com/"">Website</a>","<a href=""https://www.facebook.com/incywincycyder/"">Facebook</a>","<a href=""https://www.instagram.com/incywincycyder_orange"">Instagram</a>",,,,"<a href=""https://untappd.com/w/incy-wincy-cyder/413318"">Untappd</a>"
2024,New World Cider - Dry,Little Green Men Brewing Co,He Who Must Not Be Named,🥉 Bronze,81,Active,Tasmania,Australia,"<a href=""https://www.littlegreenmenbrewing.com/"">Website</a>","<a href=""https://www.facebook.com/littlegreenmenbrewing"">Facebook</a>","<a href=""https://www.instagram.com/littlegreenmenbrewing"">Instagram</a>","<a href=""https://maps.google.com/?cid=4403040247038681309"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g261651-d15813582"">TripAdvisor</a>","<a href=""https://untappd.com/w/little-green-men/485891"">Untappd</a>"
2024,New World Cider - Dry,Brady's Lookout Cider,Crab Apple Sturmer Blend,🥉 Bronze,80,Active,Tasmania,Australia,"<a href=""https://www.bradyslookoutcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/bradyslookoutcider"">Facebook</a>","<a href=""https://www.instagram.com/bradys_lookout_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17861747211596541785"">Google</a>",,,"<a href=""https://untappd.com/w/brady-s-lookout/225207"">Untappd</a>"
