ID,Year,Style,Medal,Producer,Product,Points,Region,WID,Type,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
384,2021,Ice Cider,🥇 Gold,Sidra Panizales,Sidra de postre Olivia,45,Asturias,1519,Cider,Active,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
385,2021,Ice Cider,🥈 Silver,Sidra La Borda de Basajaun,Basajaun Crianza,40,Basque Country,3628,Cider,Active,,"<a href=""https://www.facebook.com/sidra.basajaun"">Facebook</a>","<a href=""https://www.instagram.com/sidra.labordadebasajaun/"">Instagram</a>",,,,
386,2021,Ice Cider,🥈 Silver,Sidra La Borda de Basajaun,Basajaun Dulce,38,Basque Country,3628,Cider,Active,,"<a href=""https://www.facebook.com/sidra.basajaun"">Facebook</a>","<a href=""https://www.instagram.com/sidra.labordadebasajaun/"">Instagram</a>",,,,
387,2021,Ice Cider,🥉 Bronze,Trois-Lacs Ciders,Nectar Givré,37,Switzerland,3109,Cider,Active,"<a href=""https://trois-lacs-ciders.webflow.io/"">Website</a>",,"<a href=""https://www.instagram.com/trois_lacs_ciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11057921790831268912"">Google</a>",,,"<a href=""https://untappd.com/w/trois-lacs-ciders/502801"">Untappd</a>"
388,2021,Ice Cider,🥉 Bronze,Sidra El Gaitero,Sidra de Hielo 1898,37,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
389,2021,Ice Cider,🥉 Bronze,Eden Ciders,2018 Eden Heirloom Blend,37,United States,255,Cider,Active,"<a href=""https://www.edenciders.com/"">Website</a>","<a href=""https://facebook.com/edenspecialtyciders"">Facebook</a>","<a href=""https://www.instagram.com/edenciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1133141626652589768"">Google</a>","<a href=""https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348"">TripAdvisor</a>","<a href=""https://untappd.com/w/eden-specialty-ciders/13108"">Untappd</a>"
390,2021,Ice Cider,🥉 Bronze,Kuartango,Su sagar,36,Basque Country,2747,Cider,Active,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
391,2021,Ice Cider,🥉 Bronze,Alde Sider,Alde Svans,36,Norway,2546,Cider,Active,"<a href=""https://www.aldesider.no/"">Website</a>","<a href=""https://www.facebook.com/aldesider"">Facebook</a>","<a href=""https://www.instagram.com/aldesider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7838999053969928967"">Google</a>",,,"<a href=""https://untappd.com/Alde_hardanger"">Untappd</a>"
392,2021,Ice Cider,🥉 Bronze,Sidra La Borda de Basajaun,Basajaun Clasic,36,Basque Country,3628,Cider,Active,,"<a href=""https://www.facebook.com/sidra.basajaun"">Facebook</a>","<a href=""https://www.instagram.com/sidra.labordadebasajaun/"">Instagram</a>",,,,
393,2021,Ice Cider,🥉 Bronze,Alde Sider,Alde Issider,36,Norway,2546,Cider,Active,"<a href=""https://www.aldesider.no/"">Website</a>","<a href=""https://www.facebook.com/aldesider"">Facebook</a>","<a href=""https://www.instagram.com/aldesider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7838999053969928967"">Google</a>",,,"<a href=""https://untappd.com/Alde_hardanger"">Untappd</a>"
394,2021,Ice Cider,🥉 Bronze,Oiharte,Oiharte Izotzezko sagardoa,34,Basque Country,1639,Cider,Active,"<a href=""https://oiharte.com/"">Website</a>","<a href=""https://www.facebook.com/CasaRuralSidreriaOiharte"">Facebook</a>","<a href=""https://www.instagram.com/oiharte/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7283611563965022999"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1235389-d2470675"">TripAdvisor</a>","<a href=""https://untappd.com/w/oiharte-sagardotegia/351344"">Untappd</a>"
395,2021,Ice Cider,🥉 Bronze,Angry Orchard,Ice Cider,30,United States,87,Cider,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
396,2021,Flavored Cider and Perry,🥇 Gold,Sidra Somarroza,Bíter Bio Somarroza,48,Cantabria,1921,Cider,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
397,2021,Flavored Cider and Perry,🥇 Gold,Ulvik Frukt & Cideri,Hylleblomsider,47,Norway,1414,Cider,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
398,2021,Flavored Cider and Perry,🥇 Gold,Angry Orchard,Francenstein,47,United States,87,Cider,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
399,2021,Flavored Cider and Perry,🥇 Gold,Oiharte,Oiharte lupuloarekin hartzitutako Euskal Sagardo Naturala,47,Basque Country,1639,Cider,Active,"<a href=""https://oiharte.com/"">Website</a>","<a href=""https://www.facebook.com/CasaRuralSidreriaOiharte"">Facebook</a>","<a href=""https://www.instagram.com/oiharte/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7283611563965022999"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1235389-d2470675"">TripAdvisor</a>","<a href=""https://untappd.com/w/oiharte-sagardotegia/351344"">Untappd</a>"
400,2021,Flavored Cider and Perry,🥇 Gold,Floribunda,Quitten Cider alla Cotogna,46,Italy,2029,Cider,Active,"<a href=""https://www.floribunda.it/"">Website</a>",,"<a href=""https://www.instagram.com/floribundacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14548393953505771229"">Google</a>",,,"<a href=""https://untappd.com/w/floribunda/333615"">Untappd</a>"
401,2021,Flavored Cider and Perry,🥇 Gold,Weidmann & Groh,Cydonia,46,Germany,1343,Spirits,Active,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
402,2021,Flavored Cider and Perry,🥇 Gold,Floribunda,Holunder Cider al Sambuco,46,Italy,2029,Cider,Active,"<a href=""https://www.floribunda.it/"">Website</a>",,"<a href=""https://www.instagram.com/floribundacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14548393953505771229"">Google</a>",,,"<a href=""https://untappd.com/w/floribunda/333615"">Untappd</a>"
403,2021,Flavored Cider and Perry,🥇 Gold,Cidrerie Berri,Kalipoko peche,45,Basque Country,1649,Cider,Active,"<a href=""https://txopinondo.fr/"">Website</a>","<a href=""https://www.facebook.com/txopinondo"">Facebook</a>","<a href=""https://www.instagram.com/txopinondo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14446292626809718341"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1118261-d2139433"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-txopinondo/215570"">Untappd</a>"
404,2021,Flavored Cider and Perry,🥇 Gold,Floribunda,Ginger Cider,45,Italy,2029,Cider,Active,"<a href=""https://www.floribunda.it/"">Website</a>",,"<a href=""https://www.instagram.com/floribundacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14548393953505771229"">Google</a>",,,"<a href=""https://untappd.com/w/floribunda/333615"">Untappd</a>"
405,2021,Flavored Cider and Perry,🥇 Gold,Sidra Panizales,Sidra de aperitivo Viesk,45,Asturias,1519,Cider,Active,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
406,2021,Flavored Cider and Perry,🥇 Gold,Hemly Cider,Brut Pear,45,United States,327,Cider,Active,"<a href=""https://www.hemlycider.com/"">Website</a>","<a href=""https://www.facebook.com/hemlycider"">Facebook</a>","<a href=""https://www.instagram.com/hemlycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16671569982279655432"">Google</a>","<a href=""https://www.yelp.com/biz/hemly-cider-courtland"">Yelp</a>","<a href=""https://tripadvisor.com/Attraction_Review-g32258-d24092111"">TripAdvisor</a>","<a href=""https://untappd.com/w/hemly-cider/248913"">Untappd</a>"
407,2021,Flavored Cider and Perry,🥇 Gold,Oliver's Cider and Perry,Keeved perry #8,45,England,1130,Cider,Active,"<a href=""https://www.oliversciderandperry.co.uk/"">Website</a>","<a href=""https://www.facebook.com/oliversciderandperry"">Facebook</a>","<a href=""https://www.instagram.com/tomoliverscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7135495925516207657"">Google</a>",,,"<a href=""https://untappd.com/brewery/6568"">Untappd</a>"
408,2021,Flavored Cider and Perry,🥇 Gold,Sidra Castañón,Rosmut - Compuesta de sidra,45,Asturias,1473,Cider,Active,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
409,2021,Flavored Cider and Perry,🥈 Silver,ERIS Brewery & Cider House,Van Van Mojo Hopped Blueberry Cider,43,United States,262,Cider,Active,"<a href=""https://www.erischicago.com/"">Website</a>","<a href=""https://www.facebook.com/erischicago"">Facebook</a>","<a href=""https://www.instagram.com/erischicago/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8228819364943835803"">Google</a>","<a href=""https://www.yelp.com/biz/eris-brewery-and-cider-house-chicago"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g35805-d13418130"">TripAdvisor</a>","<a href=""https://untappd.com/w/eris-brewery-cider-house/379702"">Untappd</a>"
410,2021,Flavored Cider and Perry,🥈 Silver,Castelo Branco Cider,Castelo Branco Cider - Chiron,43,Portugal,3107,Cider,Active,"<a href=""http://www.castelobrancocider.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066758822950"">Facebook</a>",,,,,
411,2021,Flavored Cider and Perry,🥈 Silver,Elegast Cidery,Plum Cider,42,Netherlands,2660,Cider,Active,"<a href=""https://elegastcider.nl/"">Website</a>","<a href=""https://www.facebook.com/elegastcidery/"">Facebook</a>","<a href=""https://www.instagram.com/elegast_cidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5936408747857287023"">Google</a>",,,"<a href=""https://untappd.com/ElegastCidery"">Untappd</a>"
412,2021,Flavored Cider and Perry,🥈 Silver,Sidra Somarroza,La Sidruca con limón,42,Cantabria,1921,Cider,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
413,2021,Flavored Cider and Perry,🥈 Silver,Sidra El Gaitero,Spring Cider Manzana + Uva,42,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
414,2021,Flavored Cider and Perry,🥈 Silver,Sidra Trabanco,Alma de Trabanco,42,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
415,2021,Flavored Cider and Perry,🥈 Silver,Cidrerie Berri,Kalipoko citron,42,Basque Country,1649,Cider,Active,"<a href=""https://txopinondo.fr/"">Website</a>","<a href=""https://www.facebook.com/txopinondo"">Facebook</a>","<a href=""https://www.instagram.com/txopinondo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14446292626809718341"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1118261-d2139433"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-txopinondo/215570"">Untappd</a>"
416,2021,Flavored Cider and Perry,🥈 Silver,Angry Orchard,FLX Cherry,42,United States,87,Cider,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
417,2021,Flavored Cider and Perry,🥈 Silver,Berryland,Berryland Quince Apple cider,42,Ukraine,1995,Cider,Inactive,"<a href=""http://berryland.shop/"">Website</a>","<a href=""https://www.facebook.com/ciderua/"">Facebook</a>","<a href=""https://www.instagram.com/berrylandcidery/"">Instagram</a>",,,,"<a href=""https://untappd.com/BerrylandUA"">Untappd</a>"
418,2021,Flavored Cider and Perry,🥈 Silver,Hemly Cider,Chai Pear,41,United States,327,Cider,Active,"<a href=""https://www.hemlycider.com/"">Website</a>","<a href=""https://www.facebook.com/hemlycider"">Facebook</a>","<a href=""https://www.instagram.com/hemlycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16671569982279655432"">Google</a>","<a href=""https://www.yelp.com/biz/hemly-cider-courtland"">Yelp</a>","<a href=""https://tripadvisor.com/Attraction_Review-g32258-d24092111"">TripAdvisor</a>","<a href=""https://untappd.com/w/hemly-cider/248913"">Untappd</a>"
419,2021,Flavored Cider and Perry,🥈 Silver,Sabiles Sidrs,Gardener`s sweet apple and quince cider,41,Latvia,2364,Cider,Active,"<a href=""https://www.gardeners.lv/"">Website</a>","<a href=""https://www.facebook.com/sabiles.sidrs/"">Facebook</a>","<a href=""https://www.instagram.com/sabiles.sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2950487918260459648"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g2049841-d14914753"">TripAdvisor</a>","<a href=""https://untappd.com/w/sabiles-sidrs/201189"">Untappd</a>"
420,2021,Flavored Cider and Perry,🥈 Silver,Jaanihanso,Jaanihanso Rose Methode Traditionnelle,39,Estonia,1927,Cider,Active,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
421,2021,Flavored Cider and Perry,🥈 Silver,ERIS Brewery & Cider House,Blush Cherry Cider,39,United States,262,Cider,Active,"<a href=""https://www.erischicago.com/"">Website</a>","<a href=""https://www.facebook.com/erischicago"">Facebook</a>","<a href=""https://www.instagram.com/erischicago/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8228819364943835803"">Google</a>","<a href=""https://www.yelp.com/biz/eris-brewery-and-cider-house-chicago"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g35805-d13418130"">TripAdvisor</a>","<a href=""https://untappd.com/w/eris-brewery-cider-house/379702"">Untappd</a>"
