glintcap_short,glintcap_full,glintcap_slug,Medalist,Assumed,World_ID,World_Name_Old,actual_short,notes,World_Name,new_cg_url
https://glintcap.org/county-cider-company,https://glintcap.org/results/commercial/medalists/county-cider-company/,county-cider-company,County Cider Company,https://ciderguide.com/county-cider-company,763,County Cider Company,https://ciderguide.com/county-cider-company,,County Cider Company,https://ciderguide.com/glintcap/medalists/county-cider-company/
https://glintcap.org/creekside-estate-winery,https://glintcap.org/results/commercial/medalists/creekside-estate-winery/,creekside-estate-winery,Creekside Estate Winery,https://ciderguide.com/creekside-estate-winery,2050,Creekside Estate Winery,https://ciderguide.com/creekside-estate-winery,,Creekside Estate Winery,https://ciderguide.com/glintcap/medalists/creekside-estate-winery/
https://glintcap.org/crimson-cider-company,https://glintcap.org/results/commercial/medalists/crimson-cider-company/,crimson-cider-company,Crimson Cider Company,https://ciderguide.com/crimson-cider-company,2083,Crimson Cider Company,https://ciderguide.com/crimson-cider-company,,Crimson Cider Company,https://ciderguide.com/glintcap/medalists/crimson-cider-company/
https://glintcap.org/dunridge-farms,https://glintcap.org/results/commercial/medalists/dunridge-farms/,dunridge-farms,#N/A,#N/A,781,Duntroon Cyder House,https://ciderguide.com/duntroon-cyder-house,,Duntroon Cyder House,https://ciderguide.com/glintcap/medalists/duntroon-cyder-house/
https://glintcap.org/ernest-cider-co,https://glintcap.org/results/commercial/medalists/ernest-cider-co/,ernest-cider-co,#N/A,#N/A,784,Ernest Cider,https://ciderguide.com/ernest-cider,,Ernest Cider,https://ciderguide.com/glintcap/medalists/ernest-cider/
https://glintcap.org/farmgate-cider,https://glintcap.org/results/commercial/medalists/farmgate-cider/,farmgate-cider,Farmgate Cider,https://ciderguide.com/farmgate-cider,1069,Farmgate Cider,https://ciderguide.com/farmgate-cider,,Farmgate Cider,https://ciderguide.com/glintcap/medalists/farmgate-cider/
https://glintcap.org/fieldbird-cider,https://glintcap.org/results/commercial/medalists/fieldbird-cider/,fieldbird-cider,FieldBird Cider,https://ciderguide.com/fieldbird-cider,2013,FieldBird Cider,https://ciderguide.com/fieldbird-cider,,FieldBird Cider,https://ciderguide.com/glintcap/medalists/fieldbird-cider/
https://glintcap.org/fisher-cote-farmstead,https://glintcap.org/results/commercial/medalists/fisher-cote-farmstead/,fisher-cote-farmstead,#N/A,#N/A,2015,Ugly Apple,https://ciderguide.com/ugly-apple,,Ugly Apple,https://ciderguide.com/glintcap/medalists/ugly-apple/
https://glintcap.org/garage-dor-ciders,https://glintcap.org/results/commercial/medalists/garage-dor-ciders/,garage-dor-ciders,Garage D'or Ciders,https://ciderguide.com/garage-dor-ciders,789,Garage D'or Ciders,https://ciderguide.com/garage-dor-ciders,,Garage D'or Ciders,https://ciderguide.com/glintcap/medalists/garage-dor-ciders/
https://glintcap.org/georgian-hills-vineyards,https://glintcap.org/results/commercial/medalists/georgian-hills-vineyards/,georgian-hills-vineyards,#N/A,#N/A,722,Ardiel Cider House,https://ciderguide.com/ardiel-cider-house/,,Ardiel Cider House,https://ciderguide.com/glintcap/medalists/ardiel-cider-house/
https://glintcap.org/great-lakes-farms,https://glintcap.org/results/commercial/medalists/great-lakes-farms/,great-lakes-farms,Great Lakes Farms,https://ciderguide.com/great-lakes-farms,2084,Great Lakes Farms,https://ciderguide.com/great-lakes-farms,,Great Lakes Farms,https://ciderguide.com/glintcap/medalists/great-lakes-farms/
https://glintcap.org/grey-gold-cider,https://glintcap.org/results/commercial/medalists/grey-gold-cider/,grey-gold-cider,Grey & Gold Cider,https://ciderguide.com/grey-gold-cider,1782,Grey & Gold Cider,https://ciderguide.com/grey-gold-cider,,Grey & Gold Cider,https://ciderguide.com/glintcap/medalists/grey-gold-cider/
https://glintcap.org/hard-way-cider-co,https://glintcap.org/results/commercial/medalists/hard-way-cider-co/,hard-way-cider-co,Hard Way Cider Co.,https://ciderguide.com/hard-way-cider-co,1879,Hard Way Cider Co.,https://ciderguide.com/hard-way-cider-co,,Hard Way Cider Co.,https://ciderguide.com/glintcap/medalists/hard-way-cider-co/
https://glintcap.org/heartwood-farm-cidery,https://glintcap.org/results/commercial/medalists/heartwood-farm-cidery/,heartwood-farm-cidery,Heartwood Farm & Cidery,https://ciderguide.com/heartwood-farm-cidery,1783,Heartwood Farm & Cidery,https://ciderguide.com/heartwood-farm-cidery,,Heartwood Farm & Cidery,https://ciderguide.com/glintcap/medalists/heartwood-farm-cidery/
https://glintcap.org/heemans,https://glintcap.org/results/commercial/medalists/heemans/,heemans,Heeman's,https://ciderguide.com/heemans,1071,Heeman's,https://ciderguide.com/heemans,,Heeman's,https://ciderguide.com/glintcap/medalists/heemans/
https://glintcap.org/high-hope-cider,https://glintcap.org/results/commercial/medalists/high-hope-cider/,high-hope-cider,High Hope Cider,https://ciderguide.com/high-hope-cider,1892,High Hope Cider,https://ciderguide.com/high-hope-cider,,High Hope Cider,https://ciderguide.com/glintcap/medalists/high-hope-cider/
https://glintcap.org/hoity-toity-cellars,https://glintcap.org/results/commercial/medalists/hoity-toity-cellars/,hoity-toity-cellars,Hoity Toity Cellars,https://ciderguide.com/hoity-toity-cellars,791,Hoity Toity Cellars,https://ciderguide.com/hoity-toity-cellars,,Hoity Toity Cellars,https://ciderguide.com/glintcap/medalists/hoity-toity-cellars/
https://glintcap.org/ironwood-hard-cider,https://glintcap.org/results/commercial/medalists/ironwood-hard-cider/,ironwood-hard-cider,Ironwood Hard Cider,https://ciderguide.com/ironwood-hard-cider,796,Ironwood Hard Cider,https://ciderguide.com/ironwood-hard-cider,,Ironwood Hard Cider,https://ciderguide.com/glintcap/medalists/ironwood-hard-cider/
https://glintcap.org/kings-mill-cider,https://glintcap.org/results/commercial/medalists/kings-mill-cider/,kings-mill-cider,Kings Mill Cider,https://ciderguide.com/kings-mill-cider,936,Kings Mill Cider,https://ciderguide.com/kings-mill-cider,,Kings Mill Cider,https://ciderguide.com/glintcap/medalists/kings-mill-cider/
https://glintcap.org/kw-craft-cider,https://glintcap.org/results/commercial/medalists/kw-craft-cider/,kw-craft-cider,KW Craft Cider,https://ciderguide.com/kw-craft-cider,798,KW Craft Cider,https://ciderguide.com/kw-craft-cider,,KW Craft Cider,https://ciderguide.com/glintcap/medalists/kw-craft-cider/
https://glintcap.org/loch-mor-cider-co,https://glintcap.org/results/commercial/medalists/loch-mor-cider-co/,loch-mor-cider-co,Loch Mór Cider Co.,https://ciderguide.com/loch-mor-cider-co,921,Loch Mór Cider Co.,https://ciderguide.com/loch-mor-cider-co,,Loch Mór Cider Co.,https://ciderguide.com/glintcap/medalists/loch-mor-cider-co/
https://glintcap.org/niagara-cider-company,https://glintcap.org/results/commercial/medalists/niagara-cider-company/,niagara-cider-company,Niagara Cider Company,https://ciderguide.com/niagara-cider-company,1923,Niagara Cider Company,https://ciderguide.com/niagara-cider-company,,Niagara Cider Company,https://ciderguide.com/glintcap/medalists/niagara-cider-company/
https://glintcap.org/pommies-cider-co,https://glintcap.org/results/commercial/medalists/pommies-cider-co/,pommies-cider-co,Pommies Cider Co.,https://ciderguide.com/pommies-cider-co,819,Pommies Cider Co.,https://ciderguide.com/pommies-cider-co,,Pommies Cider Co.,https://ciderguide.com/glintcap/medalists/pommies-cider-co/
https://glintcap.org/puddicombe-cider-company,https://glintcap.org/results/commercial/medalists/puddicombe-cider-company/,puddicombe-cider-company,#N/A,#N/A,820,Puddicombe Estate Farm,https://ciderguide.com/puddicombe-estate-farm/,,Puddicombe Estate Farm,https://ciderguide.com/glintcap/medalists/puddicombe-estate-farm/
https://glintcap.org/reinhart-foods,https://glintcap.org/results/commercial/medalists/reinhart-foods/,reinhart-foods,#N/A,#N/A,2026,Reinhart's Cider,https://ciderguide.com/reinharts-cider,,Reinhart's Cider,https://ciderguide.com/glintcap/medalists/reinharts-cider/
https://glintcap.org/revel-cider-company,https://glintcap.org/results/commercial/medalists/revel-cider-company/,revel-cider-company,Revel Cider Company,https://ciderguide.com/revel-cider-company,824,Revel Cider Company,https://ciderguide.com/revel-cider-company,,Revel Cider Company,https://ciderguide.com/glintcap/medalists/revel-cider-company/
https://glintcap.org/rice-lake-hard-cider,https://glintcap.org/results/commercial/medalists/rice-lake-hard-cider/,rice-lake-hard-cider,Rice Lake Hard Cider,https://ciderguide.com/rice-lake-hard-cider,1888,Rice Lake Hard Cider,https://ciderguide.com/rice-lake-hard-cider,,Rice Lake Hard Cider,https://ciderguide.com/glintcap/medalists/rice-lake-hard-cider/
https://glintcap.org/shiny-apple-cider,https://glintcap.org/results/commercial/medalists/shiny-apple-cider/,shiny-apple-cider,Shiny Apple Cider,https://ciderguide.com/shiny-apple-cider,831,Shiny Apple Cider,https://ciderguide.com/shiny-apple-cider,,Shiny Apple Cider,https://ciderguide.com/glintcap/medalists/shiny-apple-cider/
https://glintcap.org/slabtown-cider-co,https://glintcap.org/results/commercial/medalists/slabtown-cider-co/,slabtown-cider-co,Slabtown Cider Co.,https://ciderguide.com/slabtown-cider-co,2104,Slabtown Cider Co.,https://ciderguide.com/slabtown-cider-co,,Slabtown Cider Co.,https://ciderguide.com/glintcap/medalists/slabtown-cider-co/
https://glintcap.org/spirit-tree-estate-cidery,https://glintcap.org/results/commercial/medalists/spirit-tree-estate-cidery/,spirit-tree-estate-cidery,Spirit Tree Estate Cidery,https://ciderguide.com/spirit-tree-estate-cidery,835,Spirit Tree Estate Cidery,https://ciderguide.com/spirit-tree-estate-cidery,,Spirit Tree Estate Cidery,https://ciderguide.com/glintcap/medalists/spirit-tree-estate-cidery/
https://glintcap.org/spy-cider-house-and-distillery,https://glintcap.org/results/commercial/medalists/spy-cider-house-and-distillery/,spy-cider-house-and-distillery,Spy Cider House and Distillery,https://ciderguide.com/spy-cider-house-and-distillery,2040,Spy Cider House and Distillery,https://ciderguide.com/spy-cider-house-and-distillery,,Spy Cider House and Distillery,https://ciderguide.com/glintcap/medalists/spy-cider-house-and-distillery/
https://glintcap.org/sulkers-cider,https://glintcap.org/results/commercial/medalists/sulkers-cider/,sulkers-cider,#N/A,#N/A,2585,Sulker's Cider,none,Added.,Sulker's Cider,https://ciderguide.com/glintcap/medalists/sulkers-cider/
https://glintcap.org/tall-post-craft-cider,https://glintcap.org/results/commercial/medalists/tall-post-craft-cider/,tall-post-craft-cider,Tall Post Craft Cider,https://ciderguide.com/tall-post-craft-cider,2002,Tall Post Craft Cider,https://ciderguide.com/tall-post-craft-cider,,Tall Post Craft Cider,https://ciderguide.com/glintcap/medalists/tall-post-craft-cider/
https://glintcap.org/the-great-canadian-cider-company,https://glintcap.org/results/commercial/medalists/the-great-canadian-cider-company/,the-great-canadian-cider-company,#N/A,#N/A,2589,The Great Canadian Cider Company,none,Added.,The Great Canadian Cider Company,https://ciderguide.com/glintcap/medalists/the-great-canadian-cider-company/
https://glintcap.org/thornbury-cider-house,https://glintcap.org/results/commercial/medalists/thornbury-cider-house/,thornbury-cider-house,#N/A,#N/A,841,Thornbury Craft Co.,https://ciderguide.com/thornbury-craft-co,,Thornbury Craft Co.,https://ciderguide.com/glintcap/medalists/thornbury-craft-co/
https://glintcap.org/toboggan-brewing-co,https://glintcap.org/results/commercial/medalists/toboggan-brewing-co/,toboggan-brewing-co,Toboggan Brewing Co.,https://ciderguide.com/toboggan-brewing-co,842,Toboggan Brewing Co.,https://ciderguide.com/toboggan-brewing-co,,Toboggan Brewing Co.,https://ciderguide.com/glintcap/medalists/toboggan-brewing-co/
https://glintcap.org/twin-pines-orchards-cider-house,https://glintcap.org/results/commercial/medalists/twin-pines-orchards-cider-house/,twin-pines-orchards-cider-house,Twin Pines Orchards & Cider House,https://ciderguide.com/twin-pines-orchards-cider-house,845,Twin Pines Orchards & Cider House,https://ciderguide.com/twin-pines-orchards-cider-house,,Twin Pines Orchards & Cider House,https://ciderguide.com/glintcap/medalists/twin-pines-orchards-cider-house/
https://glintcap.org/two-blokes-cider,https://glintcap.org/results/commercial/medalists/two-blokes-cider/,two-blokes-cider,Two Blokes Cider,https://ciderguide.com/two-blokes-cider,935,Two Blokes Cider,https://ciderguide.com/two-blokes-cider,,Two Blokes Cider,https://ciderguide.com/glintcap/medalists/two-blokes-cider/
https://glintcap.org/walkerville-city-cidery,https://glintcap.org/results/commercial/medalists/walkerville-city-cidery/,walkerville-city-cidery,Walkerville City Cidery,https://ciderguide.com/walkerville-city-cidery,1926,Walkerville City Cidery,https://ciderguide.com/walkerville-city-cidery,,Walkerville City Cidery,https://ciderguide.com/glintcap/medalists/walkerville-city-cidery/
https://glintcap.org/west-avenue-cider,https://glintcap.org/results/commercial/medalists/west-avenue-cider/,west-avenue-cider,West Avenue Cider,https://ciderguide.com/west-avenue-cider,864,West Avenue Cider,https://ciderguide.com/west-avenue-cider,,West Avenue Cider,https://ciderguide.com/glintcap/medalists/west-avenue-cider/
https://glintcap.org/windswept-cider,https://glintcap.org/results/commercial/medalists/windswept-cider/,windswept-cider,#N/A,#N/A,1915,Windswept Orchard Cider,https://ciderguide.com/windswept-orchard-cider,,Windswept Orchard Cider,https://ciderguide.com/glintcap/medalists/windswept-orchard-cider/
https://glintcap.org/red-island-cider,https://glintcap.org/results/commercial/medalists/red-island-cider/,red-island-cider,Red Island Cider,https://ciderguide.com/red-island-cider,1898,Red Island Cider,https://ciderguide.com/red-island-cider,,Red Island Cider,https://ciderguide.com/glintcap/medalists/red-island-cider/
https://glintcap.org/c-e-petch-cidery-and-distillery,https://glintcap.org/results/commercial/medalists/c-e-petch-cidery-and-distillery/,c-e-petch-cidery-and-distillery,C.E.Petch Cidery and Distillery,https://ciderguide.com/c-e-petch-cidery-and-distillery,1924,C.E.Petch Cidery and Distillery,https://ciderguide.com/c-e-petch-cidery-and-distillery,,C.E.Petch Cidery and Distillery,https://ciderguide.com/glintcap/medalists/c-e-petch-cidery-and-distillery/
https://glintcap.org/cidrerie-compton,https://glintcap.org/results/commercial/medalists/cidrerie-compton/,cidrerie-compton,Cidrerie Compton,https://ciderguide.com/cidrerie-compton,2077,Cidrerie Compton,https://ciderguide.com/cidrerie-compton,,Cidrerie Compton,https://ciderguide.com/glintcap/medalists/cidrerie-compton/
https://glintcap.org/cidrerie-du-minot,https://glintcap.org/results/commercial/medalists/cidrerie-du-minot/,cidrerie-du-minot,Cidrerie du Minot,https://ciderguide.com/cidrerie-du-minot,742,Cidrerie du Minot,https://ciderguide.com/cidrerie-du-minot,,Cidrerie du Minot,https://ciderguide.com/glintcap/medalists/cidrerie-du-minot/
https://glintcap.org/cidrerie-entre-pierre-terre,https://glintcap.org/results/commercial/medalists/cidrerie-entre-pierre-terre/,cidrerie-entre-pierre-terre,Cidrerie Entre Pierre & Terre,https://ciderguide.com/cidrerie-entre-pierre-terre,743,Cidrerie Entre Pierre & Terre,https://ciderguide.com/cidrerie-entre-pierre-terre,,Cidrerie Entre Pierre & Terre,https://ciderguide.com/glintcap/medalists/cidrerie-entre-pierre-terre/
https://glintcap.org/cidrerie-le-somnambule,https://glintcap.org/results/commercial/medalists/cidrerie-le-somnambule/,cidrerie-le-somnambule,Cidrerie Le Somnambule,https://ciderguide.com/cidrerie-le-somnambule,736,Cidrerie Le Somnambule,https://ciderguide.com/cidrerie-le-somnambule,,Cidrerie Le Somnambule,https://ciderguide.com/glintcap/medalists/cidrerie-le-somnambule/
https://glintcap.org/cidrerie-milton,https://glintcap.org/results/commercial/medalists/cidrerie-milton/,cidrerie-milton,Cidrerie Milton,https://ciderguide.com/cidrerie-milton,750,Cidrerie Milton,https://ciderguide.com/cidrerie-milton,,Cidrerie Milton,https://ciderguide.com/glintcap/medalists/cidrerie-milton/
https://glintcap.org/cidrerie-st-nicolas,https://glintcap.org/results/commercial/medalists/cidrerie-st-nicolas/,cidrerie-st-nicolas,Cidrerie St-Nicolas,https://ciderguide.com/cidrerie-st-nicolas,752,Cidrerie St-Nicolas,https://ciderguide.com/cidrerie-st-nicolas,,Cidrerie St-Nicolas,https://ciderguide.com/glintcap/medalists/cidrerie-st-nicolas/
https://glintcap.org/cidrerie-verger-bilodeau,https://glintcap.org/results/commercial/medalists/cidrerie-verger-bilodeau/,cidrerie-verger-bilodeau,Cidrerie Verger Bilodeau,https://ciderguide.com/cidrerie-verger-bilodeau,753,Cidrerie Verger Bilodeau,https://ciderguide.com/cidrerie-verger-bilodeau,,Cidrerie Verger Bilodeau,https://ciderguide.com/glintcap/medalists/cidrerie-verger-bilodeau/
https://glintcap.org/coteau-rougemont,https://glintcap.org/results/commercial/medalists/coteau-rougemont/,coteau-rougemont,Coteau Rougemont,https://ciderguide.com/coteau-rougemont,761,Coteau Rougemont,https://ciderguide.com/coteau-rougemont,,Coteau Rougemont,https://ciderguide.com/glintcap/medalists/coteau-rougemont/
https://glintcap.org/domaine-des-cotes-dardoise,https://glintcap.org/results/commercial/medalists/domaine-des-cotes-dardoise/,domaine-des-cotes-dardoise,Domaine des Côtes d'Ardoise,https://ciderguide.com/domaine-des-cotes-dardoise,2051,Domaine des Côtes d'Ardoise,https://ciderguide.com/domaine-des-cotes-dardoise,,Domaine des Côtes d'Ardoise,https://ciderguide.com/glintcap/medalists/domaine-des-cotes-dardoise/
https://glintcap.org/domaine-pinnacle,https://glintcap.org/results/commercial/medalists/domaine-pinnacle/,domaine-pinnacle,Domaine Pinnacle,https://ciderguide.com/domaine-pinnacle,776,Domaine Pinnacle,https://ciderguide.com/domaine-pinnacle,,Domaine Pinnacle,https://ciderguide.com/glintcap/medalists/domaine-pinnacle/
https://glintcap.org/ferme-black-creek,https://glintcap.org/results/commercial/medalists/ferme-black-creek/,ferme-black-creek,Ferme Black Creek,https://ciderguide.com/ferme-black-creek,2005,Ferme Black Creek,https://ciderguide.com/ferme-black-creek,,Ferme Black Creek,https://ciderguide.com/glintcap/medalists/ferme-black-creek/
https://glintcap.org/la-face-cachee-de-la-pomme,https://glintcap.org/results/commercial/medalists/la-face-cachee-de-la-pomme/,la-face-cachee-de-la-pomme,#N/A,#N/A,2392,Cidrerie Verger Hemmingford,none,Add!,Cidrerie Verger Hemmingford,https://ciderguide.com/glintcap/medalists/cidrerie-verger-hemmingford/
https://glintcap.org/le-flanc-nord-verger-cidrerie,https://glintcap.org/results/commercial/medalists/le-flanc-nord-verger-cidrerie/,le-flanc-nord-verger-cidrerie,Le Flanc Nord Verger & Cidrerie,https://ciderguide.com/le-flanc-nord-verger-cidrerie,802,Le Flanc Nord Verger & Cidrerie,https://ciderguide.com/le-flanc-nord-verger-cidrerie,,Le Flanc Nord Verger & Cidrerie,https://ciderguide.com/glintcap/medalists/le-flanc-nord-verger-cidrerie/
https://glintcap.org/luk-cider-and-spirit,https://glintcap.org/results/commercial/medalists/luk-cider-and-spirit/,luk-cider-and-spirit,#N/A,#N/A,2593,LUK Cider and Spirit,none,Added.,LUK Cider and Spirit,https://ciderguide.com/glintcap/medalists/luk-cider-and-spirit/
https://glintcap.org/mckeown-cidery,https://glintcap.org/results/commercial/medalists/mckeown-cidery/,mckeown-cidery,#N/A,#N/A,748,Cidrerie McKeown,https://ciderguide.com/cidrerie-mckeown,,Cidrerie McKeown,https://ciderguide.com/glintcap/medalists/cidrerie-mckeown/
https://glintcap.org/unibroue,https://glintcap.org/results/commercial/medalists/unibroue/,unibroue,Unibroue,https://ciderguide.com/unibroue,2000,Unibroue,https://ciderguide.com/unibroue,,Unibroue,https://ciderguide.com/glintcap/medalists/unibroue/
https://glintcap.org/vergers-de-velours,https://glintcap.org/results/commercial/medalists/vergers-de-velours/,vergers-de-velours,Vergers de Velours,https://ciderguide.com/vergers-de-velours,1998,Vergers de Velours,https://ciderguide.com/vergers-de-velours,,Vergers de Velours,https://ciderguide.com/glintcap/medalists/vergers-de-velours/
https://glintcap.org/vins-arista,https://glintcap.org/results/commercial/medalists/vins-arista/,vins-arista,Vins Arista,https://ciderguide.com/vins-arista,861,Vins Arista,https://ciderguide.com/vins-arista,,Vins Arista,https://ciderguide.com/glintcap/medalists/vins-arista/
https://glintcap.org/crossmount-cider-company,https://glintcap.org/results/commercial/medalists/crossmount-cider-company/,crossmount-cider-company,Crossmount Cider Company,https://ciderguide.com/crossmount-cider-company,764,Crossmount Cider Company,https://ciderguide.com/crossmount-cider-company,,Crossmount Cider Company,https://ciderguide.com/glintcap/medalists/crossmount-cider-company/
https://glintcap.org/f-h-prager,https://glintcap.org/results/commercial/medalists/f-h-prager/,f-h-prager,F.H. Prager,https://ciderguide.com/f-h-prager,2052,F.H. Prager,https://ciderguide.com/f-h-prager,,F.H. Prager,https://ciderguide.com/glintcap/medalists/f-h-prager/
https://glintcap.org/rossbach-cider,https://glintcap.org/results/commercial/medalists/rossbach-cider/,rossbach-cider,Rossbach Cider,https://ciderguide.com/rossbach-cider,1542,Rossbach Cider,https://ciderguide.com/rossbach-cider,,Rossbach Cider,https://ciderguide.com/glintcap/medalists/rossbach-cider/
https://glintcap.org/cold-hand-winery,https://glintcap.org/results/commercial/medalists/cold-hand-winery/,cold-hand-winery,Cold Hand Winery,https://ciderguide.com/cold-hand-winery,1986,Cold Hand Winery,https://ciderguide.com/cold-hand-winery,,Cold Hand Winery,https://ciderguide.com/glintcap/medalists/cold-hand-winery/
https://glintcap.org/jaanihanso-cider,https://glintcap.org/results/commercial/medalists/jaanihanso-cider/,jaanihanso-cider,Jaanihanso Cider,https://ciderguide.com/jaanihanso-cider,1927,Jaanihanso Cider,https://ciderguide.com/jaanihanso-cider,,Jaanihanso Cider,https://ciderguide.com/glintcap/medalists/jaanihanso-cider/
https://glintcap.org/kuura-cider,https://glintcap.org/results/commercial/medalists/kuura-cider/,kuura-cider,#N/A,#N/A,1917,Brinkhall Sparkling,https://ciderguide.com/brinkhall-sparkling,,Brinkhall Sparkling,https://ciderguide.com/glintcap/medalists/brinkhall-sparkling/
https://glintcap.org/txopinondo,https://glintcap.org/results/commercial/medalists/txopinondo/,txopinondo,Txopinondo,https://ciderguide.com/txopinondo,1649,Txopinondo,https://ciderguide.com/txopinondo,,Txopinondo,https://ciderguide.com/glintcap/medalists/txopinondo/
https://glintcap.org/aval-cider,https://glintcap.org/results/commercial/medalists/aval-cider/,aval-cider,#N/A,#N/A,2596,AVAL Cider,none,Added.,AVAL Cider,https://ciderguide.com/glintcap/medalists/aval-cider/
https://glintcap.org/cidre-de-rhuys,https://glintcap.org/results/commercial/medalists/cidre-de-rhuys/,cidre-de-rhuys,#N/A,#N/A,1612,Cidres Nicol,none,Add!,Cidres Nicol,https://ciderguide.com/glintcap/medalists/cidres-nicol/
https://glintcap.org/cidre-le-brun,https://glintcap.org/results/commercial/medalists/cidre-le-brun/,cidre-le-brun,Cidre Le Brun,https://ciderguide.com/cidre-le-brun,1586,Cidre Le Brun,https://ciderguide.com/cidre-le-brun,,Cidre Le Brun,https://ciderguide.com/glintcap/medalists/cidre-le-brun/
https://glintcap.org/cidrerie-de-menez-brug,https://glintcap.org/results/commercial/medalists/cidrerie-de-menez-brug/,cidrerie-de-menez-brug,Cidrerie de Menez-Brug,https://ciderguide.com/cidrerie-de-menez-brug,1931,Cidrerie de Menez-Brug,https://ciderguide.com/cidrerie-de-menez-brug,,Cidrerie de Menez-Brug,https://ciderguide.com/glintcap/medalists/cidrerie-de-menez-brug/
https://glintcap.org/domaine-de-kerveguen,https://glintcap.org/results/commercial/medalists/domaine-de-kerveguen/,domaine-de-kerveguen,Domaine de Kervéguen,https://ciderguide.com/domaine-de-kerveguen,1988,Domaine de Kervéguen,https://ciderguide.com/domaine-de-kerveguen,,Domaine de Kervéguen,https://ciderguide.com/glintcap/medalists/domaine-de-kerveguen/
https://glintcap.org/domaine-du-verger,https://glintcap.org/results/commercial/medalists/domaine-du-verger/,domaine-du-verger,#N/A,#N/A,,,none,Folded into Val de Rance.,#N/A,https://ciderguide.com/glintcap/medalists/val-de-rance/
https://glintcap.org/les-vergers-de-kermao,https://glintcap.org/results/commercial/medalists/les-vergers-de-kermao/,les-vergers-de-kermao,Les Vergers de Kermao,https://ciderguide.com/les-vergers-de-kermao,1587,Les Vergers de Kermao,https://ciderguide.com/les-vergers-de-kermao,,Les Vergers de Kermao,https://ciderguide.com/glintcap/medalists/les-vergers-de-kermao/
https://glintcap.org/louis-raison,https://glintcap.org/results/commercial/medalists/louis-raison/,louis-raison,#N/A,#N/A,1369,Loïc Raison,https://ciderguide.com/loic-raison/,,Loïc Raison,https://ciderguide.com/glintcap/medalists/loic-raison/
https://glintcap.org/val-de-rance,https://glintcap.org/results/commercial/medalists/val-de-rance/,val-de-rance,Val de Rance,https://ciderguide.com/val-de-rance,1999,Val de Rance,https://ciderguide.com/val-de-rance,,Val de Rance,https://ciderguide.com/glintcap/medalists/val-de-rance/
https://glintcap.org/cidrerie-daufresne,https://glintcap.org/results/commercial/medalists/cidrerie-daufresne/,cidrerie-daufresne,#N/A,#N/A,2178,Domaine des 5 D,https://ciderguide.com/domaine-des-5-d,,Domaine des 5 D,https://ciderguide.com/glintcap/medalists/domaine-des-5-d/
https://glintcap.org/domaine-de-normandie,https://glintcap.org/results/commercial/medalists/domaine-de-normandie/,domaine-de-normandie,#N/A,#N/A,2590,Domaine de Normandie,none,Added.,Domaine de Normandie,https://ciderguide.com/glintcap/medalists/domaine-de-normandie/
https://glintcap.org/domaine-duclos-fougeray,https://glintcap.org/results/commercial/medalists/domaine-duclos-fougeray/,domaine-duclos-fougeray,Domaine Duclos Fougeray,https://ciderguide.com/domaine-duclos-fougeray,1178,Domaine Duclos Fougeray,https://ciderguide.com/domaine-duclos-fougeray,,Domaine Duclos Fougeray,https://ciderguide.com/glintcap/medalists/domaine-duclos-fougeray/
https://glintcap.org/ferme-de-la-sapiniere,https://glintcap.org/results/commercial/medalists/ferme-de-la-sapiniere/,ferme-de-la-sapiniere,Ferme de la Sapinière,https://ciderguide.com/ferme-de-la-sapiniere,1913,Ferme de la Sapinière,https://ciderguide.com/ferme-de-la-sapiniere,,Ferme de la Sapinière,https://ciderguide.com/glintcap/medalists/ferme-de-la-sapiniere/
https://glintcap.org/ferme-de-romilly,https://glintcap.org/results/commercial/medalists/ferme-de-romilly/,ferme-de-romilly,Ferme de Romilly,https://ciderguide.com/ferme-de-romilly,2053,Ferme de Romilly,https://ciderguide.com/ferme-de-romilly,,Ferme de Romilly,https://ciderguide.com/glintcap/medalists/ferme-de-romilly/
https://glintcap.org/france-cidre-export,https://glintcap.org/results/commercial/medalists/france-cidre-export/,france-cidre-export,#N/A,#N/A,2569,Cidre La Chouette,none,,Cidre La Chouette,https://ciderguide.com/glintcap/medalists/cidre-la-chouette/
https://glintcap.org/le-pere-jules,https://glintcap.org/results/commercial/medalists/le-pere-jules/,le-pere-jules,Le Père Jules,https://ciderguide.com/le-pere-jules,1384,Le Père Jules,https://ciderguide.com/le-pere-jules,,Le Père Jules,https://ciderguide.com/glintcap/medalists/le-pere-jules/
https://glintcap.org/maison-herout,https://glintcap.org/results/commercial/medalists/maison-herout/,maison-herout,Maison Hérout,https://ciderguide.com/maison-herout,2140,Maison Hérout,https://ciderguide.com/maison-herout,,Maison Hérout,https://ciderguide.com/glintcap/medalists/maison-herout/
https://glintcap.org/manoir-de-grandouet,https://glintcap.org/results/commercial/medalists/manoir-de-grandouet/,manoir-de-grandouet,Manoir de Grandouet,https://ciderguide.com/manoir-de-grandouet,1376,Manoir de Grandouet,https://ciderguide.com/manoir-de-grandouet,,Manoir de Grandouet,https://ciderguide.com/glintcap/medalists/manoir-de-grandouet/
https://glintcap.org/pierre-huet,https://glintcap.org/results/commercial/medalists/pierre-huet/,pierre-huet,#N/A,#N/A,1691,Calvados Pierre Huet,https://ciderguide.com/calvados-pierre-huet,,Calvados Pierre Huet,https://ciderguide.com/glintcap/medalists/calvados-pierre-huet/
